Year,LocationAbbr,LocationDesc,DataSource,Category,Indicator,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Number,WeightedNumber,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,CategoryID,IndicatorID,LocationID,ResponseID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2
2019,OK,Oklahoma,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,5.2,5.2,,,4.6,5.9,392,159803,Overall,Overall,,,DISEST,STATTYPE,40,Q6SEL,AGEADJPREV,CAT1,BO1,,
2019,RI,Rhode Island,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,5.6,5.6,,,4.9,6.5,533,52599,Overall,Overall,,,DISEST,STATTYPE,44,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2019,PA,Pennsylvania,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,5.3,5.3,,,4.7,6.0,431,617788,Overall,Overall,,,DISEST,STATTYPE,42,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2019,OH,Ohio,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,14.0,14.0,,,13.1,14.8,2907,1389310,Overall,Overall,,,DISEST,STATTYPE,39,Q6MOB,AGEADJPREV,CAT1,BO1,,
2019,NC,North Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,7.7,7.7,,,6.8,8.7,346,642226,Overall,Overall,,,DISEST,STATTYPE,37,Q6IND,AGEADJPREV,CAT1,BO1,,
2019,OR,Oregon,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,11.7,11.7,,,10.8,12.7,881,434795,Overall,Overall,,,DISEST,STATTYPE,41,Q6MOB,AGEADJPREV,CAT1,BO1,,
2019,WV,West Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,39.3,39.3,,,37.4,41.3,2323,590961,Overall,Overall,,,DISEST,STATTYPE,54,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2019,PR,Puerto Rico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,21.2,21.2,,,20.0,22.3,1595,648165,Overall,Overall,,,DISEST,STATTYPE,72,Q6MOB,AGEADJPREV,CAT1,BO1,,
2019,PR,Puerto Rico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,18.8,18.8,,,17.5,20.2,1119,519221,Overall,Overall,,,DISEST,STATTYPE,72,Q6COG,AGEADJPREV,CAT1,BO1,,
2019,ND,North Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,5.3,5.3,,,4.5,6.3,317,31442,Overall,Overall,,,DISEST,STATTYPE,38,Q6IND,AGEADJPREV,CAT1,BO1,,
2019,NC,North Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,13.6,13.6,,,12.3,15.0,525,1083253,Overall,Overall,,,DISEST,STATTYPE,37,Q6COG,AGEADJPREV,CAT1,BO1,,
2019,ND,North Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,7.6,7.6,,,6.7,8.5,634,47380,Overall,Overall,,,DISEST,STATTYPE,38,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2019,OH,Ohio,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,12.4,12.4,,,11.4,13.5,1597,1075269,Overall,Overall,,,DISEST,STATTYPE,39,Q6COG,AGEADJPREV,CAT1,BO1,,
2019,WY,Wyoming,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,2.8,2.8,,,2.2,3.5,156,12932,Overall,Overall,,,DISEST,STATTYPE,56,Q6SEL,AGEADJPREV,CAT1,BO1,,
2019,ND,North Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,10.1,10.1,,,9.2,11.1,851,62465,Overall,Overall,,,DISEST,STATTYPE,38,Q6MOB,AGEADJPREV,CAT1,BO1,,
2019,PA,Pennsylvania,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,11.8,11.8,,,10.9,12.7,984,1354296,Overall,Overall,,,DISEST,STATTYPE,42,Q6MOB,AGEADJPREV,CAT1,BO1,,
2019,RI,Rhode Island,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,73.1,73.1,,,71.2,75.0,3944,572532,Overall,Overall,,,DISEST,STATTYPE,44,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2019,PA,Pennsylvania,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,25.3,25.3,,,24.0,26.7,1800,2677350,Overall,Overall,,,DISEST,STATTYPE,42,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2019,OH,Ohio,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,7.6,7.6,,,6.8,8.3,1252,683083,Overall,Overall,,,DISEST,STATTYPE,39,Q6IND,AGEADJPREV,CAT1,BO1,,
2019,ND,North Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,23.6,23.6,,,22.0,25.3,1609,141080,Overall,Overall,,,DISEST,STATTYPE,38,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2019,OR,Oregon,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,12.1,12.1,,,11.1,13.3,673,386207,Overall,Overall,,,DISEST,STATTYPE,41,Q6COG,AGEADJPREV,CAT1,BO1,,
2019,ND,North Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,76.4,76.4,,,74.7,78.0,3811,432906,Overall,Overall,,,DISEST,STATTYPE,38,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2019,OK,Oklahoma,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,17.3,17.3,,,16.3,18.3,1450,543425,Overall,Overall,,,DISEST,STATTYPE,40,Q6MOB,AGEADJPREV,CAT1,BO1,,
2019,OH,Ohio,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,3.6,3.6,,,3.2,4.1,687,343710,Overall,Overall,,,DISEST,STATTYPE,39,Q6SEL,AGEADJPREV,CAT1,BO1,,
2019,PR,Puerto Rico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,11.1,11.1,,,10.2,12.0,822,344910,Overall,Overall,,,DISEST,STATTYPE,72,Q6IND,AGEADJPREV,CAT1,BO1,,
2019,OR,Oregon,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,6.9,6.9,,,6.0,7.8,411,227976,Overall,Overall,,,DISEST,STATTYPE,41,Q6IND,AGEADJPREV,CAT1,BO1,,
2019,OH,Ohio,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,4.7,4.7,,,4.2,5.4,824,447330,Overall,Overall,,,DISEST,STATTYPE,39,Q6VIS,AGEADJPREV,CAT1,BO1,,
2019,NC,North Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,5.8,5.8,,,5.0,6.7,264,490370,Overall,Overall,,,DISEST,STATTYPE,37,Q6VIS,AGEADJPREV,CAT1,BO1,,
2019,PA,Pennsylvania,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,7.0,7.0,,,6.3,7.9,520,731483,Overall,Overall,,,DISEST,STATTYPE,42,Q6IND,AGEADJPREV,CAT1,BO1,,
2019,PA,Pennsylvania,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,11.7,11.7,,,10.7,12.9,703,1132009,Overall,Overall,,,DISEST,STATTYPE,42,Q6COG,AGEADJPREV,CAT1,BO1,,
2019,UT,Utah,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,24.1,24.1,,,23.2,25.1,3075,528356,Overall,Overall,,,DISEST,STATTYPE,49,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2019,NC,North Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,30.0,30.0,,,28.4,31.7,1377,2521022,Overall,Overall,,,DISEST,STATTYPE,37,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2019,AL,Alabama,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,66.6,66.6,,,65.1,68.2,4150,2346014,Overall,Overall,,,DISEST,STATTYPE,01,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2019,VA,Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,3.6,3.6,,,3.2,4.1,449,249300,Overall,Overall,,,DISEST,STATTYPE,51,Q6VIS,AGEADJPREV,CAT1,BO1,,
2019,AK,Alaska,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,9.9,9.9,,,8.4,11.6,372,54079,Overall,Overall,,,DISEST,STATTYPE,02,Q6MOB,AGEADJPREV,CAT1,BO1,,
2019,SC,South Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,29.8,29.8,,,28.3,31.4,2468,1216011,Overall,Overall,,,DISEST,STATTYPE,45,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2019,US,"United States, DC & Territories",BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,73.3,73.3,,,73.0,73.5,273200,171779296,Overall,Overall,,,DISEST,STATTYPE,59,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2019,AK,Alaska,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,3.6,3.6,,,2.6,5.0,111,19871,Overall,Overall,,,DISEST,STATTYPE,02,Q6SEL,AGEADJPREV,CAT1,BO1,,
2019,VA,Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,6.0,6.0,,,5.4,6.7,693,401301,Overall,Overall,,,DISEST,STATTYPE,51,Q6IND,AGEADJPREV,CAT1,BO1,,
2019,AK,Alaska,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,74.1,74.1,,,71.4,76.7,2065,392062,Overall,Overall,,,DISEST,STATTYPE,02,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2019,SC,South Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,70.2,70.2,,,68.6,71.7,4385,2635511,Overall,Overall,,,DISEST,STATTYPE,45,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2019,UT,Utah,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,10.9,10.9,,,10.2,11.7,1214,243550,Overall,Overall,,,DISEST,STATTYPE,49,Q6COG,AGEADJPREV,CAT1,BO1,,
2019,VT,Vermont,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,3.2,3.2,,,2.7,3.8,270,18663,Overall,Overall,,,DISEST,STATTYPE,50,Q6VIS,AGEADJPREV,CAT1,BO1,,
2019,TN,Tennessee,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,6.4,6.4,,,5.7,7.3,474,350592,Overall,Overall,,,DISEST,STATTYPE,47,Q6VIS,AGEADJPREV,CAT1,BO1,,
2019,VT,Vermont,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,9.3,9.3,,,8.4,10.2,882,55116,Overall,Overall,,,DISEST,STATTYPE,50,Q6MOB,AGEADJPREV,CAT1,BO1,,
2019,AL,Alabama,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,10.6,10.6,,,9.6,11.7,792,407950,Overall,Overall,,,DISEST,STATTYPE,01,Q6IND,AGEADJPREV,CAT1,BO1,,
2019,AL,Alabama,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,16.9,16.9,,,15.6,18.3,1016,608708,Overall,Overall,,,DISEST,STATTYPE,01,Q6COG,AGEADJPREV,CAT1,BO1,,
2019,VA,Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,5.2,5.2,,,4.7,5.8,800,375715,Overall,Overall,,,DISEST,STATTYPE,51,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2019,TX,Texas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,6.4,6.4,,,5.6,7.4,813,1362984,Overall,Overall,,,DISEST,STATTYPE,48,Q6VIS,AGEADJPREV,CAT1,BO1,,
2019,AK,Alaska,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,5.5,5.5,,,4.2,7.0,178,29312,Overall,Overall,,,DISEST,STATTYPE,02,Q6IND,AGEADJPREV,CAT1,BO1,,
2019,UT,Utah,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,3.1,3.1,,,2.7,3.6,398,69445,Overall,Overall,,,DISEST,STATTYPE,49,Q6VIS,AGEADJPREV,CAT1,BO1,,
2019,TX,Texas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,6.9,6.9,,,6.1,7.8,1048,1450296,Overall,Overall,,,DISEST,STATTYPE,48,Q6IND,AGEADJPREV,CAT1,BO1,,
2019,TN,Tennessee,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,9.3,9.3,,,8.3,10.5,640,481840,Overall,Overall,,,DISEST,STATTYPE,47,Q6IND,AGEADJPREV,CAT1,BO1,,
2019,SD,South Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,24.6,24.6,,,22.4,26.9,1941,171471,Overall,Overall,,,DISEST,STATTYPE,46,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2019,TX,Texas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,3.7,3.7,,,3.1,4.4,663,795425,Overall,Overall,,,DISEST,STATTYPE,48,Q6SEL,AGEADJPREV,CAT1,BO1,,
2019,AL,Alabama,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,33.4,33.4,,,31.8,34.9,2611,1280509,Overall,Overall,,,DISEST,STATTYPE,01,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2019,SC,South Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,7.7,7.7,,,6.9,8.6,648,313862,Overall,Overall,,,DISEST,STATTYPE,45,Q6IND,AGEADJPREV,CAT1,BO1,,
2019,US,"United States, DC & Territories",BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,5.0,5.0,,,4.9,5.2,22403,12822789,Overall,Overall,,,DISEST,STATTYPE,59,Q6VIS,AGEADJPREV,CAT1,BO1,,
2019,VA,Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,76.0,76.0,,,74.8,77.1,6663,4767593,Overall,Overall,,,DISEST,STATTYPE,51,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2018,HI,Hawaii,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,3.7,3.7,,,3.2,4.4,349,43073,Overall,Overall,,,DISEST,STATTYPE,15,Q6VIS,AGEADJPREV,CAT1,BO1,,
2018,MN,Minnesota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,6.3,6.3,,,5.9,6.7,1475,301626,Overall,Overall,,,DISEST,STATTYPE,27,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2018,ND,North Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,2.1,2.1,,,1.7,2.6,165,12735,Overall,Overall,,,DISEST,STATTYPE,38,Q6SEL,AGEADJPREV,CAT1,BO1,,
2018,NY,New York,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,24.8,24.8,,,24.0,25.7,10005,3869293,Overall,Overall,,,DISEST,STATTYPE,36,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2018,MS,Mississippi,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,35.5,35.5,,,33.8,37.1,2434,833539,Overall,Overall,,,DISEST,STATTYPE,28,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2018,WV,West Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,61.4,61.4,,,59.6,63.2,2605,812099,Overall,Overall,,,DISEST,STATTYPE,54,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2018,WI,Wisconsin,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,20.5,20.5,,,18.9,22.1,1161,943386,Overall,Overall,,,DISEST,STATTYPE,55,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2018,PR,Puerto Rico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,17.3,17.3,,,16.1,18.7,927,500798,Overall,Overall,,,DISEST,STATTYPE,72,Q6VIS,AGEADJPREV,CAT1,BO1,,
2018,DE,Delaware,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,3.4,3.4,,,2.8,4.2,233,27146,Overall,Overall,,,DISEST,STATTYPE,10,Q6SEL,AGEADJPREV,CAT1,BO1,,
2018,UT,Utah,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,23.1,23.1,,,22.1,24.1,2521,491902,Overall,Overall,,,DISEST,STATTYPE,49,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2018,NJ,New Jersey,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,11.0,11.0,,,9.4,12.9,407,829780,Overall,Overall,,,DISEST,STATTYPE,34,Q6MOB,AGEADJPREV,CAT1,BO1,,
2018,IL,Illinois,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,4.3,4.3,,,3.7,4.9,299,464968,Overall,Overall,,,DISEST,STATTYPE,17,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2018,DC,District of Columbia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,3.5,3.5,,,2.9,4.2,172,18166,Overall,Overall,,,DISEST,STATTYPE,11,Q6SEL,AGEADJPREV,CAT1,BO1,,
2018,SC,South Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,71.9,71.9,,,70.6,73.2,6812,2719392,Overall,Overall,,,DISEST,STATTYPE,45,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2018,HI,Hawaii,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,5.4,5.4,,,4.7,6.1,522,66611,Overall,Overall,,,DISEST,STATTYPE,15,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2018,OK,Oklahoma,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,6.3,6.3,,,5.5,7.3,359,191051,Overall,Overall,,,DISEST,STATTYPE,40,Q6VIS,AGEADJPREV,CAT1,BO1,,
2018,SC,South Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,28.1,28.1,,,26.8,29.4,3729,1155934,Overall,Overall,,,DISEST,STATTYPE,45,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2018,MI,Michigan,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,13.6,13.6,,,12.7,14.6,1206,1001734,Overall,Overall,,,DISEST,STATTYPE,26,Q6COG,AGEADJPREV,CAT1,BO1,,
2018,KY,Kentucky,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,9.1,9.1,,,8.2,10.1,938,350896,Overall,Overall,,,DISEST,STATTYPE,21,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2018,OH,Ohio,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,6.4,6.4,,,5.8,7.0,1239,653498,Overall,Overall,,,DISEST,STATTYPE,39,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2018,NJ,New Jersey,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,4.6,4.6,,,3.7,5.8,197,362528,Overall,Overall,,,DISEST,STATTYPE,34,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2018,GA,Georgia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,12.8,12.8,,,11.9,13.7,1084,981187,Overall,Overall,,,DISEST,STATTYPE,13,Q6COG,AGEADJPREV,CAT1,BO1,,
